TICKER,FIGI,DATE,TYPE,FREQUENCY,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR,EX_DIVIDEND,SPLIT_RATIO
GOOGL,BBG000C3C6S2,23-06-2016,EOD,daily,337.42,338.69,326.58,337.01,7166879,12.05722571,12.22335137,12.03099534,12.19974404,30145,,0,1
GOOGL,BBG000C3C6S2,22-06-2016,EOD,daily,337.44,340.09,334.83,339.02,4425125,11.76869166,11.96979115,11.75120475,11.86486968,27530,,0,1
GOOGL,BBG000C3C6S2,21-06-2016,EOD,daily,343.26,345.85,340.65,345.19,4422920,11.94356078,11.94356078,11.85612622,11.85612622,16959,,0,1
GOOGL,BBG000C3C6S2,20-06-2016,EOD,daily,349.29,349.98,346.97,348.69,5394027,11.72497439,11.85612622,11.72497439,11.78617858,14152,,0,1
GOOGL,BBG000C3C6S2,17-06-2016,EOD,daily,347.84,350.72,346.88,350.72,1628440,11.42769688,11.48890108,11.39272306,11.48890108,7290,,0,1
GOOGL,BBG000C3C6S2,16-06-2016,EOD,daily,349.84,356.97,349.45,355.78,2530377,11.3839796,11.47360003,11.26157122,11.46267071,36521,,0,1
GOOGL,BBG000C3C6S2,15-06-2016,EOD,daily,353.89,358.36,350.72,350.72,2943242,11.58507909,11.61130946,11.46267071,11.46267071,20053,,0,1
GOOGL,BBG000C3C6S2,14-06-2016,EOD,daily,352.82,354.33,348.62,351.62,2562699,11.65502674,11.65502674,11.41020997,11.48890108,44412,,0,1
GOOGL,BBG000C3C6S2,13-06-2016,EOD,daily,349.63,351.6,345.64,346.09,2376478,11.84738277,11.84738277,11.69000056,11.69874402,22305,,0,1
GOOGL,BBG000C3C6S2,10-06-2016,EOD,daily,346.78,349.03,339.2,342.94,4306848,11.96979115,11.96979115,11.87361314,11.88235659,22709,,0,1
GOOGL,BBG000C3C6S2,09-06-2016,EOD,daily,342.97,343.77,338.6,343.01,3252846,12.14466027,12.197121,12.03099534,12.16214718,13890,,0,1
GOOGL,BBG000C3C6S2,08-06-2016,EOD,daily,340.18,340.82,327.83,328.83,5359834,12.27581211,12.31952939,12.27581211,12.31078593,9479,,0,1
GOOGL,BBG000C3C6S2,07-06-2016,EOD,daily,327.3,331.47,318.99,324.95,6404945,12.28455556,12.32836028,12.24083828,12.31078593,18177,,0,1
GOOGL,BBG000C3C6S2,06-06-2016,EOD,daily,326.83,330.31,315.82,316.16,5341949,12.1708032,12.21452048,12.13591681,12.197121,13435,,0,1
GOOGL,BBG000C3C6S2,03-06-2016,EOD,daily,315.34,327,311.57,326.93,6744242,12.0663189,12.14466027,12.0663189,12.12708592,3411,,0,1
GOOGL,BBG000C3C6S2,02-06-2016,EOD,daily,322.83,328.93,320.38,323.69,6334653,12.02723566,12.09219953,12.01350843,12.09219953,4736,,0,1
GOOGL,BBG000C3C6S2,01-06-2016,EOD,daily,321.67,325.06,315.37,319.44,4977597,12.0397388,12.04856969,11.99602152,12.00476497,11866,,0,1
GOOGL,BBG000C3C6S2,31-05-2016,EOD,daily,325.9,329.03,322.95,327.24,4448369,12.03099534,12.09359849,12.01175974,12.01175974,12712,,0,1
GOOGL,BBG000C3C6S2,27-05-2016,EOD,daily,323.43,324.85,318.01,319.14,5584773,12.10094299,12.10094299,12.00476497,12.03099534,5096,,0,1
GOOGL,BBG000C3C6S2,26-05-2016,EOD,daily,314.8,320.31,301.27,308.28,10562595,12.04848225,12.11947912,11.98727806,12.03099534,20535,,0,1
GOOGL,BBG000C3C6S2,25-05-2016,EOD,daily,310.69,313.18,299.3,300.7,8216873,11.93481733,12.04848225,11.91733042,11.98727806,17320,,0,1
GOOGL,BBG000C3C6S2,24-05-2016,EOD,daily,304.48,305.3,299.52,300.43,8540347,11.75994821,11.97853461,11.75994821,11.93481733,11235,,0,1
GOOGL,BBG000C3C6S2,23-05-2016,EOD,daily,281.3,299.05,280.88,292.47,9501793,11.79492203,11.84738277,11.76869166,11.8067257,10775,,0,1
GOOGL,BBG000C3C6S2,20-05-2016,EOD,daily,280.64,284.28,259.76,274.58,16971752,11.82989586,11.84738277,11.82989586,11.82989586,5117,,0,1
GOOGL,BBG000C3C6S2,19-05-2016,EOD,daily,279.68,290.13,277.35,287.53,9409332,11.79492203,11.79492203,11.75994821,11.79492203,7316,,0,1
GOOGL,BBG000C3C6S2,18-05-2016,EOD,daily,296.2,297.8,283.37,283.48,6965930,11.93918906,11.96979115,11.8998435,11.8998435,13020,,0,1
GOOGL,BBG000C3C6S2,17-05-2016,EOD,daily,285.77,286.41,274.57,278.27,5816620,11.97853461,12.09219953,11.88235659,11.95011838,23704,0.972443578,0.3873,1
GOOGL,BBG000C3C6S2,16-05-2016,EOD,daily,280.52,280.95,270.61,275.54,6284567,11.86951451,11.95445466,11.82700192,11.93115776,21121,,0,1
GOOGL,BBG000C3C6S2,13-05-2016,EOD,daily,274.87,280.5,272.03,274.41,7947343,11.86101199,11.89502206,11.86101199,11.89502206,10128,,0,1
GOOGL,BBG000C3C6S2,12-05-2016,EOD,daily,269.77,286.79,267.41,282.43,14871222,11.92903213,11.95453968,11.90352458,11.93753465,12765,,0,1
GOOGL,BBG000C3C6S2,11-05-2016,EOD,daily,264.6,268.6,255.25,258.21,17601684,11.9120271,11.91330247,11.90352458,11.90947634,3256,,0,1
GOOGL,BBG000C3C6S2,10-05-2016,EOD,daily,254.79,256.65,246.52,247.96,13160074,11.93753465,11.96431758,11.92052961,11.96219195,19004,,0,1
GOOGL,BBG000C3C6S2,09-05-2016,EOD,daily,244.96,254.75,244.5,253.65,11210033,11.9630422,11.97783658,11.85250947,11.92052961,18347,,0,1
GOOGL,BBG000C3C6S2,06-05-2016,EOD,daily,255.83,255.84,249.21,251.11,7640492,11.88651954,11.9036096,11.88651954,11.90352458,4598,,0,1
GOOGL,BBG000C3C6S2,05-05-2016,EOD,daily,248.68,257.35,247.63,252.73,7930092,11.8184994,11.86101199,11.8184994,11.83244353,7195,,0,1
GOOGL,BBG000C3C6S2,04-05-2016,EOD,daily,254.96,259.12,254.6,258.6,6828979,11.88651954,11.92052961,11.73347423,11.89502206,18713,,0,1
GOOGL,BBG000C3C6S2,03-05-2016,EOD,daily,260.52,262.12,256.96,260.84,5826685,11.95453968,12.00555479,11.88303351,11.96312723,15816,,0,1
GOOGL,BBG000C3C6S2,02-05-2016,EOD,daily,261.96,265.57,256.77,259.3,6662924,12.0565699,12.09057997,12.04806738,12.09057997,7872,,0,1
GOOGL,BBG000C3C6S2,29-04-2016,EOD,daily,261.51,267.76,259.6,267.58,6632316,11.98004724,11.98004724,11.93753465,11.95453968,10144,,0,1
GOOGL,BBG000C3C6S2,28-04-2016,EOD,daily,269.44,270.79,265.77,266.39,6480153,11.98854975,12.11608752,11.98004724,12.00555479,23176,,0,1
GOOGL,BBG000C3C6S2,27-04-2016,EOD,daily,264.42,266.6,262.43,265.08,5243414,11.95453968,12.0582704,11.95453968,12.04806738,7090,,0,1
GOOGL,BBG000C3C6S2,26-04-2016,EOD,daily,267.74,267.8,253.5,254.73,6352534,11.98004724,11.98004724,11.89162105,11.98004724,23546,,0,1
GOOGL,BBG000C3C6S2,25-04-2016,EOD,daily,252.01,255.76,249.66,254.75,6668010,11.9120271,11.94603717,11.88651954,11.94603717,21970,,0,1
GOOGL,BBG000C3C6S2,22-04-2016,EOD,daily,256.68,256.86,250,251.68,5678661,12.12459004,12.12459004,12.00555479,12.03106234,10440,,0,1
GOOGL,BBG000C3C6S2,21-04-2016,EOD,daily,251.28,254.75,249.02,254.15,5516076,12.2521278,12.2521278,12.15094784,12.17560514,16350,,0,1
GOOGL,BBG000C3C6S2,20-04-2016,EOD,daily,253.23,253.5,243.11,243.46,8372710,12.3031429,12.37847521,12.3031429,12.31164542,14342,,0,1
GOOGL,BBG000C3C6S2,19-04-2016,EOD,daily,230.83,233.47,223.65,232.33,23290879,12.19261018,12.40746879,12.19261018,12.34565549,23225,,0,1
GOOGL,BBG000C3C6S2,18-04-2016,EOD,daily,230.3,237.98,230.05,236.67,10127156,12.09908248,12.13309255,12.03106234,12.12459004,20037,,0,1
GOOGL,BBG000C3C6S2,15-04-2016,EOD,daily,235.49,239.78,233.91,237.93,6590488,12.06507241,12.15009759,12.06507241,12.09057997,12242,,0,1
GOOGL,BBG000C3C6S2,14-04-2016,EOD,daily,236.17,240.11,232.56,235.83,9426116,12.23503774,12.23512276,12.15860011,12.15860011,28789,,0,1
GOOGL,BBG000C3C6S2,13-04-2016,EOD,daily,235.99,236.6,225.28,228.74,7557087,12.20961521,12.24362528,12.19261018,12.19261018,29673,,0,1
GOOGL,BBG000C3C6S2,12-04-2016,EOD,daily,225.7,226.91,218.11,222.52,13628262,12.03956486,12.17279931,11.98642413,12.12467506,24811,,0,1
GOOGL,BBG000C3C6S2,11-04-2016,EOD,daily,222.85,227.31,222.22,224.07,7439608,11.98004724,12.02255982,11.98004724,11.99705227,23921,,0,1
GOOGL,BBG000C3C6S2,08-04-2016,EOD,daily,224.07,226.88,215.81,216.57,7471193,11.78448933,11.9025893,11.78448933,11.89493704,14081,,0,1
GOOGL,BBG000C3C6S2,07-04-2016,EOD,daily,214.65,220.22,213.33,216.89,8071768,11.75047926,11.75047926,11.65695157,11.65695157,15156,,0,1
GOOGL,BBG000C3C6S2,06-04-2016,EOD,daily,214.63,215.72,206.73,207.02,7989824,11.66545409,11.78448933,11.66545409,11.78448933,27773,,0,1
GOOGL,BBG000C3C6S2,05-04-2016,EOD,daily,212.84,220.3,212.54,220.14,8832034,11.72497171,11.72497171,11.64844905,11.64844905,45401,,0,1
GOOGL,BBG000C3C6S2,04-04-2016,EOD,daily,220.23,224.16,219.25,220.31,6652334,11.95453968,11.98854975,11.89502206,11.89502206,110919,,0,1
GOOGL,BBG000C3C6S2,01-04-2016,EOD,daily,216.55,223.71,214.6,221.73,7727576,11.80999689,11.94603717,11.7674843,11.94603717,22485,,0,1
GOOGL,BBG000C3C6S2,31-03-2016,EOD,daily,221.71,224.89,215.53,219.18,6574552,11.83550444,12.0207743,11.83550444,11.98004724,10363,,0,1
GOOGL,BBG000C3C6S2,30-03-2016,EOD,daily,214.21,217.07,206.26,210.14,7890149,11.86951451,12.00555479,11.83550444,11.92903213,26161,,0,1
GOOGL,BBG000C3C6S2,29-03-2016,EOD,daily,214.7,220.64,212.98,219.8,7240516,11.64844905,11.73347423,11.64844905,11.73347423,1212,,0,1
GOOGL,BBG000C3C6S2,28-03-2016,EOD,daily,220.78,223.97,216.05,216.22,6179192,11.64844905,11.68245912,11.61443898,11.61443898,9913,,0,1
GOOGL,BBG000C3C6S2,24-03-2016,EOD,daily,213.87,218.07,208.96,216.99,9913319,11.59743395,11.65380564,11.59743395,11.60593646,14115,,0,1
GOOGL,BBG000C3C6S2,23-03-2016,EOD,daily,219.43,233.12,219.08,230.51,6764494,11.74197675,11.75940691,11.73347423,11.73347423,9475,,0,1
GOOGL,BBG000C3C6S2,22-03-2016,EOD,daily,228.96,228.96,223.22,225.62,5833209,11.58042891,11.74469755,11.58042891,11.74197675,8077,,0,1
GOOGL,BBG000C3C6S2,21-03-2016,EOD,daily,226.52,231.67,224.87,229.32,5225697,11.69946416,11.7674843,11.69946416,11.73730036,4191,,0,1
GOOGL,BBG000C3C6S2,18-03-2016,EOD,daily,223.22,224.53,220.47,222.26,5832991,11.73347423,11.74537775,11.69096164,11.70796668,16232,,0,1
GOOGL,BBG000C3C6S2,17-03-2016,EOD,daily,223.95,227.01,217.37,219.26,4377076,11.69096164,11.73347423,11.6739566,11.73253895,22518,,0,1
GOOGL,BBG000C3C6S2,16-03-2016,EOD,daily,218.04,221.57,216.22,220.46,4446368,11.58893143,11.74197675,11.58893143,11.74197675,4508,,0,1
GOOGL,BBG000C3C6S2,15-03-2016,EOD,daily,224.09,233.48,223.66,233.09,6093549,11.63144402,11.65695157,11.60593646,11.6229415,6469,,0,1
GOOGL,BBG000C3C6S2,14-03-2016,EOD,daily,235.18,238.11,230.43,233.08,5999798,11.65695157,11.71646919,11.57192639,11.71646919,4204,,0,1
GOOGL,BBG000C3C6S2,11-03-2016,EOD,daily,231.1,231.88,224.29,227.79,6778451,11.48690122,11.61435396,11.48690122,11.61435396,9368,,0,1
GOOGL,BBG000C3C6S2,10-03-2016,EOD,daily,228.73,239.15,228.33,235.78,5898306,11.51240877,11.52941381,11.29134331,11.34303862,13427,,0,1
GOOGL,BBG000C3C6S2,09-03-2016,EOD,daily,238.75,242.96,237,238.65,5945423,11.38487101,11.3946489,11.36786597,11.39371363,5045,,0,1
GOOGL,BBG000C3C6S2,08-03-2016,EOD,daily,236.76,237.31,231.24,234.14,4550207,11.37636849,11.43197496,11.36786597,11.39337353,6783,,0,1
GOOGL,BBG000C3C6S2,07-03-2016,EOD,daily,234.8,236.24,229,232.33,6048035,11.4179458,11.50390625,11.40187604,11.46139367,24905,,0,1
GOOGL,BBG000C3C6S2,04-03-2016,EOD,daily,232.71,237.17,231.16,234.78,5073694,11.48690122,11.60593646,11.41888108,11.55492136,14832,,0,1
GOOGL,BBG000C3C6S2,03-03-2016,EOD,daily,232.27,233.86,227.73,228.95,4169117,11.30834835,11.46989618,11.30834835,11.41037856,8363,,0,1
GOOGL,BBG000C3C6S2,02-03-2016,EOD,daily,228.81,228.95,225.3,226.06,3842503,11.34235842,11.41037856,11.34235842,11.41037856,8526,,0,1
GOOGL,BBG000C3C6S2,01-03-2016,EOD,daily,229.29,230.09,222.08,223.64,4586501,11.25733324,11.46564492,11.25733324,11.41037856,17718,,0,1
GOOGL,BBG000C3C6S2,29-02-2016,EOD,daily,222.42,229.37,220.72,227.74,7630655,11.04477031,11.11279045,10.94699135,11.06177534,23100,,0,1
GOOGL,BBG000C3C6S2,26-02-2016,EOD,daily,228.04,229.91,223.48,224.99,13409137,11.11279045,11.14680052,11.10428793,11.10428793,10208,,0,1
GOOGL,BBG000C3C6S2,25-02-2016,EOD,daily,267.87,274.12,262.65,269.97,18238386,10.88322247,11.01076024,10.87471995,10.9937552,10030,,0,1
GOOGL,BBG000C3C6S2,24-02-2016,EOD,daily,269.96,271.57,265.41,269.16,7444117,10.78969478,10.92573506,10.77268974,10.85771492,22872,,0,1
GOOGL,BBG000C3C6S2,23-02-2016,EOD,daily,269.05,280.7,269.05,277.78,7941759,11.00225772,11.00225772,10.96654714,10.96654714,26943,,0,1
GOOGL,BBG000C3C6S2,22-02-2016,EOD,daily,279.25,279.93,270.75,273.52,4923072,11.01926275,11.12129296,10.97675017,11.05327282,34708,,0,1
GOOGL,BBG000C3C6S2,19-02-2016,EOD,daily,275.92,277.52,270.28,271.79,4138703,11.06177534,11.12129296,10.78969478,10.9427401,29684,,0,1
GOOGL,BBG000C3C6S2,18-02-2016,EOD,daily,274.78,276.78,271.64,272.3,4166074,11.01926275,11.14680052,11.01926275,11.07878038,13351,,0,1
GOOGL,BBG000C3C6S2,17-02-2016,EOD,daily,273.21,278.68,269.77,276.34,4010065,10.67916205,11.00225772,10.67074456,11.00225772,5505,,0,1
GOOGL,BBG000C3C6S2,16-02-2016,EOD,daily,275.69,281.98,275.28,279.51,4346436,10.64515198,10.67916205,10.59413688,10.61972945,6768,,0,1
GOOGL,BBG000C3C6S2,12-02-2016,EOD,daily,281.39,292.72,279.51,287.43,7904535,10.53461925,10.53461925,10.4104825,10.51761422,7641,,0,1
GOOGL,BBG000C3C6S2,11-02-2016,EOD,daily,289.44,297.76,288.77,296.84,6605847,10.44109156,10.51761422,10.37358157,10.47510163,8184,,0,1
GOOGL,BBG000C3C6S2,10-02-2016,EOD,daily,299.54,301.53,289.94,290.94,6999258,10.56862932,10.61454292,10.53461925,10.54312177,12559,,0,1
GOOGL,BBG000C3C6S2,09-02-2016,EOD,daily,299.73,299.8,293.86,297.75,6288296,10.40708149,10.50060918,10.2200261,10.44959408,17197,,0,1
GOOGL,BBG000C3C6S2,08-02-2016,EOD,daily,295.8,296.3,291.79,293.47,4632216,10.86621744,10.86621744,10.62398071,10.71317212,20276,,0,1
GOOGL,BBG000C3C6S2,05-02-2016,EOD,daily,295.43,300.04,288.5,289.79,6613900,11.22332317,11.24032821,11.05327282,11.05327282,17562,,0,1
GOOGL,BBG000C3C6S2,04-02-2016,EOD,daily,293.39,294.94,289.74,291.8,5123411,11.15530303,11.24687515,11.15530303,11.24032821,3004,,0,1
GOOGL,BBG000C3C6S2,03-02-2016,EOD,daily,289.8,292.8,285.9,286.9,4484839,11.22332317,11.31685087,11.11279045,11.24202871,20079,,0,1
GOOGL,BBG000C3C6S2,02-02-2016,EOD,daily,287.66,293.67,284.74,292.76,4865400,11.12979548,11.22332317,11.12979548,11.21482066,13495,,0,1
GOOGL,BBG000C3C6S2,01-02-2016,EOD,daily,293.41,294.27,289.56,291.79,5165161,11.15530303,11.33394093,11.15530303,11.29134331,5297,,0,1
GOOGL,BBG000C3C6S2,29-01-2016,EOD,daily,293.54,295.89,287.91,288.44,4379072,11.18081059,11.29984583,11.07878038,11.24883073,13237,,0,1
GOOGL,BBG000C3C6S2,28-01-2016,EOD,daily,289.79,291.77,288.09,290.79,4343918,11.29134331,11.29134331,11.01926275,11.18081059,17252,,0,1
GOOGL,BBG000C3C6S2,27-01-2016,EOD,daily,291.01,292.63,289.45,290.33,4275273,11.29134331,11.37636849,11.11704171,11.25733324,23029,,0,1
GOOGL,BBG000C3C6S2,26-01-2016,EOD,daily,289.56,294.73,287.05,289.05,5604808,11.09578541,11.37628347,11.09578541,11.29984583,13159,,0,1
GOOGL,BBG000C3C6S2,25-01-2016,EOD,daily,287.6,291.53,286.74,289.59,3313954,10.98525268,11.07878038,10.98525268,11.06177534,25485,,0,1
GOOGL,BBG000C3C6S2,22-01-2016,EOD,daily,289.55,291,274.22,275.27,6470194,11.02776527,11.138298,10.92573506,11.02053813,15648,,0,1
GOOGL,BBG000C3C6S2,21-01-2016,EOD,daily,276.25,277.38,270.4,275,5077251,10.67065953,10.84062486,10.56862932,10.77073416,16724,,0,1
GOOGL,BBG000C3C6S2,20-01-2016,EOD,daily,273.75,276.78,269.17,272.58,4434523,10.80669981,10.83220737,10.5091117,10.73017716,55307,,0,1
GOOGL,BBG000C3C6S2,19-01-2016,EOD,daily,272.75,281.58,272.2,280.73,3868084,10.96824765,11.02776527,10.90873002,10.9427401,32008,,0,1
GOOGL,BBG000C3C6S2,15-01-2016,EOD,daily,284.25,286.03,280.83,284.4,4053146,11.18081059,11.1893131,10.90022751,10.90873002,44806,,0,1
GOOGL,BBG000C3C6S2,14-01-2016,EOD,daily,287.68,293.23,286.89,291.79,4846918,11.49540374,11.63994653,11.31319479,11.53791632,17368,,0,1
GOOGL,BBG000C3C6S2,13-01-2016,EOD,daily,292.03,295.25,290.94,293.19,3226189,11.53791632,11.57983374,10.7046696,11.40187604,46006,,0,1
GOOGL,BBG000C3C6S2,12-01-2016,EOD,daily,291.54,292.24,285.92,287.79,3674673,11.71646919,11.71646919,11.44438863,11.53791632,8826,,0,1
GOOGL,BBG000C3C6S2,11-01-2016,EOD,daily,288.54,290.54,280.59,283.93,4335870,11.59743395,11.64844905,11.50390625,11.59743395,22451,,0,1
GOOGL,BBG000C3C6S2,08-01-2016,EOD,daily,282.95,289.29,282.56,286.4,3363944,11.64844905,11.73347423,11.50390625,11.50390625,6752,,0,1
GOOGL,BBG000C3C6S2,07-01-2016,EOD,daily,288.83,294.31,288.39,293.44,3921519,11.70796668,11.86951451,11.52091129,11.62183617,40752,,0,1
GOOGL,BBG000C3C6S2,06-01-2016,EOD,daily,290.16,290.65,283.78,283.78,4735039,11.9620219,11.98854975,11.92137987,11.93753465,5431,,0,1
GOOGL,BBG000C3C6S2,05-01-2016,EOD,daily,284.31,285.28,272.97,279.21,5288503,11.95453968,12.4476857,11.95453968,12.13309255,39459,,0,1
GOOGL,BBG000C3C6S2,04-01-2016,EOD,daily,275.05,279.69,273.66,277.36,3658060,12.29464039,12.29464039,12.03675903,12.13309255,8455,,0,1
GOOGL,BBG000C3C6S2,31-12-2015,EOD,daily,278.4,278.95,272.5,272.87,3813039,12.43952329,12.54971591,12.42898016,12.49870081,9743,,0,1
GOOGL,BBG000C3C6S2,30-12-2015,EOD,daily,274.65,279.28,273.71,276.75,5496577,12.38816808,12.49870081,12.32865046,12.40517311,34568,,0,1
GOOGL,BBG000C3C6S2,29-12-2015,EOD,daily,281.03,288.14,280.95,286.04,6184523,12.42217815,12.54971591,12.40857412,12.43918319,12916,0.94405978,0.8669,1
GOOGL,BBG000C3C6S2,28-12-2015,EOD,daily,283.53,289.84,283.53,286.69,3544066,12.22494563,12.32126825,12.17678432,12.29718759,34706,,0,1
GOOGL,BBG000C3C6S2,24-12-2015,EOD,daily,288.46,289.32,284.47,285.01,3463538,12.24902628,12.33732202,12.24902628,12.33732202,8143,,0,1
GOOGL,BBG000C3C6S2,23-12-2015,EOD,daily,282.54,284.78,279.86,281.47,3388111,12.28113382,12.36140267,12.26508005,12.32929513,22607,,0,1
GOOGL,BBG000C3C6S2,22-12-2015,EOD,daily,277.95,282.17,275.68,280.38,5683305,12.06440793,12.25705317,12.05638105,12.25705317,14435,,0,1
GOOGL,BBG000C3C6S2,21-12-2015,EOD,daily,278.77,278.77,272.53,273.49,5983267,12.26508005,12.26508005,12.16939959,12.20889186,16260,,0,1
GOOGL,BBG000C3C6S2,18-12-2015,EOD,daily,272.95,276.85,271.28,272.88,3636930,12.21691874,12.21691874,12.11256924,12.15270366,12694,,0,1
GOOGL,BBG000C3C6S2,17-12-2015,EOD,daily,272.84,275.87,267.82,271.42,4672590,12.27310694,12.32929513,12.18834303,12.28916071,30900,,0,1
GOOGL,BBG000C3C6S2,16-12-2015,EOD,daily,272.76,279.18,272.11,275.78,4126218,12.05638105,12.1848112,12.04032728,12.17678432,10463,,0,1
GOOGL,BBG000C3C6S2,15-12-2015,EOD,daily,272.32,272.74,264.39,264.67,5660281,11.92795089,12.00821974,11.92795089,11.9761122,9415,,0,1
GOOGL,BBG000C3C6S2,14-12-2015,EOD,daily,264.1,265.26,257.8,264.3,5446925,11.85570893,11.87978958,11.75938631,11.82360139,19208,,0,1
GOOGL,BBG000C3C6S2,11-12-2015,EOD,daily,266.51,269.27,261.79,263.47,3765738,12.03230039,12.03230039,11.82360139,11.87176269,21857,,0,1
GOOGL,BBG000C3C6S2,10-12-2015,EOD,daily,260.05,268.63,258.76,267.63,4961186,12.2250259,12.26516032,12.22494563,12.2409994,6975,,0,1
GOOGL,BBG000C3C6S2,09-12-2015,EOD,daily,268.52,270.46,263.29,263.78,4225485,12.2409994,12.32921486,12.19291836,12.19291836,8989,,0,1
GOOGL,BBG000C3C6S2,08-12-2015,EOD,daily,265.71,269.88,264.01,268.77,2400686,12.21691874,12.31324136,12.20889186,12.27310694,18425,,0,1
GOOGL,BBG000C3C6S2,07-12-2015,EOD,daily,271.42,274.77,268.07,272.23,4260084,12.23297251,12.30521448,12.21691874,12.27310694,23747,,0,1
GOOGL,BBG000C3C6S2,04-12-2015,EOD,daily,273.27,277.87,270.27,277.54,4933328,12.07243482,12.23297251,12.07243482,12.20889186,13016,,0,1
GOOGL,BBG000C3C6S2,03-12-2015,EOD,daily,275.66,278.12,270.64,271.05,4154089,12.16875743,12.2409994,12.07243482,12.08848859,6601,,0,1
GOOGL,BBG000C3C6S2,02-12-2015,EOD,daily,272.77,275.02,265.63,270.56,4332164,12.1366499,12.15270366,12.12380688,12.14467678,20154,,0,1
GOOGL,BBG000C3C6S2,01-12-2015,EOD,daily,268.52,270.02,259.97,267.17,4981837,12.21691874,12.21691874,12.16875743,12.19283809,8722,,0,1
GOOGL,BBG000C3C6S2,30-11-2015,EOD,daily,269.77,270.3,257.98,261.07,4425055,12.20086497,12.20086497,12.16073055,12.16073055,10389,,0,1
GOOGL,BBG000C3C6S2,27-11-2015,EOD,daily,258.4,264.01,250.8,258.3,6071955,12.1366499,12.1366499,12.06440793,12.12862301,2705,,0,1
GOOGL,BBG000C3C6S2,25-11-2015,EOD,daily,257.28,268.52,255.56,268.07,4744695,12.01624662,12.10454236,12.01624662,12.10454236,4498,,0,1
GOOGL,BBG000C3C6S2,24-11-2015,EOD,daily,267.35,268.79,262.51,266.99,8796466,11.919924,12.00043366,11.87978958,11.92795089,7237,,0,1
GOOGL,BBG000C3C6S2,23-11-2015,EOD,daily,249.42,249.74,239.33,240.9,11294260,12.16875743,12.16875743,12.01624662,12.01624662,17189,,0,1
GOOGL,BBG000C3C6S2,20-11-2015,EOD,daily,240.68,242.29,233.08,234.63,5910402,12.16875743,12.1848112,12.12862301,12.16875743,22177,,0,1
GOOGL,BBG000C3C6S2,19-11-2015,EOD,daily,233.59,240.37,233.03,238.79,4694231,12.12862301,12.17678432,12.12862301,12.12862301,10073,,0,1
GOOGL,BBG000C3C6S2,18-11-2015,EOD,daily,241.05,248.86,239.29,244.85,4898469,12.00019285,12.08848859,11.9761122,12.02427351,29725,,0,1
GOOGL,BBG000C3C6S2,17-11-2015,EOD,daily,248.6,248.68,238.05,238.05,3544129,12.01624662,12.01624662,11.90387023,11.93597777,13101,,0,1
GOOGL,BBG000C3C6S2,16-11-2015,EOD,daily,243.49,246.81,240.99,246.24,3184517,11.77544008,11.92795089,11.77544008,11.88789673,21741,,0,1
GOOGL,BBG000C3C6S2,13-11-2015,EOD,daily,246.29,246.29,237.8,238.8,3164213,11.87176269,11.87176269,11.80754762,11.82360139,6996,,0,1
GOOGL,BBG000C3C6S2,12-11-2015,EOD,daily,239.89,243.87,239.24,241.8,2803356,11.90387023,11.98895521,11.90387023,11.96005843,6978,,0,1
GOOGL,BBG000C3C6S2,11-11-2015,EOD,daily,242.99,243.25,236.64,241.59,3491976,12.1430714,12.16578749,12.07243482,12.07243482,5389,,0,1
GOOGL,BBG000C3C6S2,10-11-2015,EOD,daily,237.52,240.69,235.96,237.11,2865036,12.03230039,12.09274283,12.01102915,12.06440793,11769,,0,1
GOOGL,BBG000C3C6S2,09-11-2015,EOD,daily,236.49,236.85,231.48,234.16,3008213,12.2409994,12.26508005,11.89584335,12.08270923,31445,,0,1
GOOGL,BBG000C3C6S2,06-11-2015,EOD,daily,234.29,236.74,231.18,231.73,2486956,12.26508005,12.29702705,12.22093219,12.28113382,5308,,0,1
GOOGL,BBG000C3C6S2,05-11-2015,EOD,daily,234.03,240.28,233.4,240.16,3584521,12.36140267,12.4015371,12.27310694,12.39351021,8875,,0,1
GOOGL,BBG000C3C6S2,04-11-2015,EOD,daily,239.42,245.13,236.49,243.41,3375880,12.39351021,12.39351021,12.12059613,12.35337579,16829,,0,1
GOOGL,BBG000C3C6S2,03-11-2015,EOD,daily,241.24,242.24,238.44,239.8,2773726,12.49785971,12.49785971,12.42561775,12.48983283,13277,,0,1
GOOGL,BBG000C3C6S2,02-11-2015,EOD,daily,240.32,248.12,238.08,247.75,3739462,12.52996725,12.63431676,12.52515112,12.55404791,8326,,0,1
GOOGL,BBG000C3C6S2,30-10-2015,EOD,daily,246.48,254.69,246.14,250.67,4241367,12.41759086,12.45772529,12.35337579,12.44167152,13943,,0,1
GOOGL,BBG000C3C6S2,29-10-2015,EOD,daily,251.25,253.32,249.25,251.56,2755768,12.39351021,12.46173873,12.28113382,12.28113382,13295,,0,1
GOOGL,BBG000C3C6S2,28-10-2015,EOD,daily,251.05,252.02,247.19,250.27,3626049,12.36942956,12.4015371,12.28113382,12.32929513,9605,,0,1
GOOGL,BBG000C3C6S2,27-10-2015,EOD,daily,249.1,254.06,248.39,253,2918940,12.29718759,12.38548333,12.2409994,12.35337579,11651,,0,1
GOOGL,BBG000C3C6S2,26-10-2015,EOD,daily,253.75,255.59,253,255.33,3545614,12.4015371,12.4015371,12.29718759,12.32929513,7515,,0,1
